chapter_id,category,chapter_title,section_title,experiment,relationship,evidence_title,evidence_date,evidence_researcher
13.1,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,ガム咀嚼がなぞかけの言語的探索をサポートする可能性（脳血流増加と覚醒水準の向上）,ガムをリズミカルに噛む（咀嚼する）ことで、あごの筋肉から脳へ強い刺激が送られ、脳の司令塔である「前頭前野」や記憶を司る「海馬」の血流量が増加します。これにより、脳に酸素と栄養が行き渡り、覚醒水準の向上や記憶・学習機能の賦活に寄与することが確認されています。,なぞかけで行き詰まったら、ガムを噛むのが効果的かもしれません。あごを一定のリズムで動かすことは、脳に血を送る「ポンプ」の役割を果たします。エンジン（脳）に燃料（血液）を送り込んで脳の覚醒水準を向上させることで、一見関係ない言葉同士を結びつける高度な「言語的探索」をサポートしてくれる可能性があります。,咀嚼運動が脳機能（記憶・学習・脳血流）に与える影響のfMRI・NIRS研究,2000年代前半〜,小野塚實（神奈川歯科大学）らの研究グループ
13.2,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,なぞかけのオチ理解時における大頬骨筋の無意識的な活動（表情筋の反射）,顔の筋肉に小さなセンサーをつけ、閾下（無意識下）の感情刺激に対する筋肉の動きを測る実験です。人がポジティブな情動（快情動）を感じた瞬間、頭で意識するよりも早く、頬の筋肉（大頬骨筋＝笑顔を作る筋肉）が無意識のうちにピクッと反応する「表情模倣」のメカニズムが確認されています。,なぞかけの鮮やかなオチに感心し、「なるほど！」とひらめいた瞬間（Aha!体験）、私たちは頭で考えるより先に「顔の筋肉」が反応しています。愛想笑いではなく、本当に心が動いた時、そのポジティブな情動は無意識かつ瞬時に大頬骨筋の活動として表出します。これこそが、なぞかけによって心が動いたことの嘘偽りない証拠（生体サイン）なのです。,顔面筋電図（fEMG）を用いた情動（感情）反応と表情筋の無意識的活動の測定研究,1980年代〜1990年代,ウルフ・ディンバーグ（Ulf Dimberg）らの研究グループ
13.3,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,なぞかけによる唾液分泌量の増加と口腔乾燥症（ドライマウス）改善効果,口が渇きやすい（ドライマウスの）高齢者に、ユーモアに触れて笑ってもらい、前後の唾液の量を測る実験です。人は緊張していると自律神経の「交感神経」が優位になり口がカラカラになりますが、笑いやリラクゼーションによって「副交感神経」のスイッチが入ることで、サラサラとした漿液性（しょうえきせい）の唾液の分泌量が自然に増加することが実証されています。,なぞかけを楽しんで「ふふっ」と笑うことは、お金の掛からない最高のお口の潤いケアです。オチの面白さによって緊張の糸が解ける（不一致の解決）ことで、脳がリラックスモードになり、閉じていた唾液腺の蛇口が自然に開いてお口の中を潤してくれます。,笑い（ユーモア）やリラクゼーションが自律神経系および唾液分泌機能に与える影響の研究,1990年代〜2000年代,リー・バーク（Lee Berk）ら、および日本の心身医学・高齢者歯科学の研究グループ
13.4,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,なぞかけ発声時における「間」と「抑揚」のプロソディ（韻律）制御,発話における「間」や「抑揚（プロソディ）」がどのように制御されているかを調べた研究です。言葉に感情や意味のニュアンスを乗せて話す時、単に口先を動かしているわけではなく、右半球を中心とした高次の脳神経ネットワークと、喉頭（声帯の緊張度）、呼吸器（呼気圧のコントロール）、そして調音器官全体の高度な協調運動が行われていることが分かっています。,早口言葉が口周りの「筋トレ」だとしたら、なぞかけは呼吸と脳神経が連動した「お芝居」です。オチの面白さを最大限に伝えるために、脳は「どう言えば一番面白く伝わるか」を計算し、右半球のプロソディ（韻律）制御ネットワークを駆使して、発声器官全体で絶妙な「タメ（間）」や「抑揚」を作り出す非常に高度なコントロールを行っているのです。,発話におけるプロソディ（韻律）の生成と右半球を中心とした高次神経基盤に関する研究,1980年代〜2000年代,神経言語学・音声生理学の多数の研究グループ（右半球の韻律処理に関する一連の研究）
13.5,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,嚥下機能訓練としての「なぞかけ大喜利」の生理的効果,食べ物を飲み込む力が弱くなった高齢者が、お腹から大きな声で発声する大喜利などに参加する実験です。大きな声を出し、喉をしっかり動かして笑うなどの発声訓練が、実は食べ物を安全に飲み込むための筋肉（喉仏を引き上げる「喉頭挙上筋群」）の強力なトレーニングとして機能し、嚥下機能の維持・向上に寄与することが確認されています。,誤嚥（ごえん）を防ぐための「喉の体操」は単調で飽きやすいですが、なぞかけ大喜利なら楽しく大声を出すことができます。「整いました！」と思い切り笑って元気に叫ぶ。それだけで、お茶やご飯でむせないための「喉の筋肉」が自然に鍛えられるため、モチベーションを保ちながら継続できる最高のエンタメ・リハビリになります。,発声訓練（音読やカラオケ歌唱など）が嚥下機能（喉頭挙上筋群の筋力維持）に与える効果の研究,2000年代〜2010年代にかけて,藤島一郎（嚥下リハビリテーション分野）ら、および日本の高齢者歯科・耳鼻咽喉科の研究グループ
13.6,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,歯の食いしばり（ブラキシズム）となぞかけ思考時のストレス連動,人は寝ている時だけでなく、起きている時にも無意識に歯を食いしばる「覚醒時ブラキシズム」を起こします。難しい計算問題やパズルを解かせながら、あごの筋肉（咬筋）の活動を測る実験を行ったところ、問題が難しくて「うーん」と行き詰まり、心理的なストレス（認知的負荷）が高まるのに比例して、無意識に奥歯をグッと噛み締める力が強くなることが確認されました。,「〇〇とかけて…ああ、いいオチが思いつかない！」と脳がパニックになっている時、あなたの奥歯は無意識にギリギリと悲鳴を上げています。なぞかけで行き詰まったら、まずは一度「ふぅーっ」と息を吐いて上下の歯を離してみてください。あごの緊張を解くことで脳のストレス状態がリセットされ、柔軟な思考（拡散的思考）を取り戻すための環境が整います。,精神的ストレス（認知課題）が覚醒時の咀嚼筋（咬筋）活動に与える影響についての筋電図（EMG）研究,1990年代後半〜2000年代,アラン・グラロス（Alan Glaros）ら、および日本の歯科心身医学の研究グループ
13.7,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,辛味刺激（カプサイシン等）の摂取がなぞかけの解答速度に与える影響,辛味（カプサイシン）は味覚ではなく「痛覚（痛み）」です。人に痛み刺激を与えながら頭を使うテスト（ワーキングメモリ課題）を行わせると、脳のエネルギーが「痛みの処理」に強制的に奪われてしまうため、情報を記憶したり考えをまとめたりするスピードがガクッと落ち、ミスを連発してしまうことが分かっています（痛みの注意機能への干渉）。,激辛カレーを食べながら、なぞかけの名作を生み出すのは至難の業です。脳の司令塔（前頭葉）は「口の中が火事だ！」という痛みのサイレンに対応するのに手一杯になり、「同音異義語を探す」という高度なお遊びに割く余裕が全くなくなってしまうからです。,急性疼痛（痛み刺激）が注意機能とワーキングメモリに与える干渉効果の研究（Pain demands attentionモデル）,1999年など,クリストファー・エクルストン（Christopher Eccleston）とゲルト・クロムベス（Geert Crombez）
13.8,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,味覚の感受性変化：なぞかけで爆笑した直後における甘味・苦味の閾値変動,人間の「味覚」は気分によって変わります。被験者を「不安な気分にさせるグループ」と「明るく楽しい気分にさせるグループ」に分けて味覚テストをしたところ、不安な時は「苦味」をより強く感じやすくなり、逆にポジティブで楽しい気分の時は「甘味」をより強く感じやすくなる（甘味の感度が上がる）ことが実証されました。,見事ななぞかけを聞いて「一本取られた！ハッハッハ！」と大笑いし、気分がスッキリした直後に飲むコーヒーは、いつもより少しマイルドで甘く感じるかもしれません。心理学的な知見として、ポジティブな感情は味覚の主観的な評価を向上させる（より美味しく感じる）ことがわかっており、笑いによる気分の改善が同様の認知的バイアスをもたらす可能性があります。,気分や感情（セロトニンなどの神経伝達物質の変動）が味覚の閾値（甘味・苦味の感受性）に与える影響の研究,2006年,ルーシー・ドナルドソン（Lucy Donaldson）らの研究グループ
13.9,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,義歯（入れ歯）の不具合がなぞかけ発話の流暢性と脳の認知負荷に与える影響,人間が「言葉を話す」時、口の周りの筋肉や舌は超精密な動きをしています。発音しづらい口内環境では、脳が「うまく喋ること」自体に膨大なエネルギー（認知リソース）を消費してしまい、その結果、「次に何を話すか考える」という本来の思考パフォーマンスが大幅に低下してしまうことが分かっています。,なぞかけは「整いました！」「その心は！」と、リズム良く滑らかに話すことで初めて完成します。もし入れ歯が合わず「喋る途中で外れるかも…」と気にしていると、脳のメモリの半分が「口元の制御」に使われてしまいます。お口の健康（オーラルフレイル予防）は、脳のメモリを100%「面白いオチを考えること」に使うための絶対条件なのです。,発話運動の制御（構音障害の補償）に伴う認知負荷の増加、および口腔機能の低下が認知機能に与える影響（二重課題干渉）の研究,2010年代にかけて（オーラルフレイルと認知症関連研究）,日本の老年歯科医学の研究者たち、およびスヴェン・マティス（Sven Mattys）らの言語処理における認知負荷の研究
13.1,第3部：環境・身体・コミュニケーション（外部との相互作用）,第13章：咀嚼・嚥下・口腔機能へのアプローチ,口腔粘膜からの吸収：カフェイン摂取後、なぞかけのひらめきが早まるまでの生理的タイムラグ,眠気を覚まして頭をシャキッとさせるカフェインですが、実は「飲み込む（胃腸から吸収する）」よりも「口の粘膜（頬の内側など）から直接吸収する」方が圧倒的に早く脳に届きます。カフェイン入りのガムを噛んだ場合、飲み薬（カプセルや液体）として胃に落とすよりも、血中濃度が急上昇するスピードが数倍速く、わずか数分で反応速度や認知機能が向上することが証明されています。,なぞかけの大会などで、「今すぐ頭の回転を上げてオチを見つけなきゃ！」という緊急事態の時。コーヒーをゴクゴク飲み込んでも、胃から吸収されてひらめきが早まるまでには30分〜45分かかってしまいます。即効性を求めるなら、専用のカフェイン入りガムを噛んで「口の粘膜」から持続的に吸収させる方が、素早く脳に「ひらめき薬」を届けることができます。,カフェインの投与経路（ガムによる口腔粘膜吸収 vs 経口カプセル）が吸収速度と認知・精神運動パフォーマンスに与える影響の比較研究,2002年,ゲーリー・カミモリ（Gary Kamimori）らの研究グループ（米軍医学研究）
14.1,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,難問思考時の頭部前傾姿勢と頸部筋（僧帽筋）の筋緊張,人が難しい計算やパズルに集中している時の姿勢と筋肉の緊張を測る実験です。人間は画面や問題に過度に集中して精神的なストレス（認知負荷）がかかると、無意識に頭がスッと前に出てしまい（ストレートネック状態）、それに伴って首から肩にかけての筋肉（僧帽筋）の緊張が跳ね上がり、強い筋疲労を起こすことが確認されています。,「うーん、上手い掛詞が見つからない…」と紙やスマホを睨みつけている時、あなたの頭は前に突き出て、肩の筋肉はガチガチに緊張しています。この身体の「こわばり」は脳へのストレス信号となり、かえって柔軟な発想を邪魔してしまいます。なぞかけに行き詰まったら、まずは頭の位置を背骨の上に戻すことが先決です。,精神的ストレス（認知課題）が僧帽筋の筋活動と姿勢に与える影響についての生体力学・筋電図研究,1989年〜1990年代にかけて,ウルフ・ルンドベリ（Ulf Lundberg）らの研究グループ
14.2,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,アハ体験時の快情動と「姿勢のリセット（背筋が伸びる）」現象の理論的統合,脳科学の研究（ビーマンら）では、問題が解けて「わかった！（アハ体験）」となった瞬間、脳の右半球（前上側頭回）が発火し、深い安堵感と強烈な快感（報酬系の刺激）が生まれることが実証されています。一方、身体心理学の研究（ウォルボットら）では、喜びや誇りといったポジティブな感情が、無意識のうちに姿勢を上に向かせ、背筋が伸びる「姿勢の拡張」をもたらすことが示されています。,「その心は！」と見事なオチをひらめいた瞬間、人はうつむいたままではいられません。これら2つの知見を統合すると、なぞかけでオチをひらめいた際の脳の強烈な快感が、肩や背中のこわばりを一瞬でリセットし、物理的にも無意識の「胸を張った姿勢（姿勢の拡張）」を引き起こすと考えられます。なぞかけによるアハ体験は、精神だけでなく姿勢まで「ととのえる」効果があると言えます。,洞察（アハ体験）時の生理的反応（Beemanら）および、感情と姿勢の連動に関する「身体化された認知（Embodied Cognition）」の基礎研究,1998年〜2000年代,マーク・ビーマン（Mark Beeman）ら、およびハラルド・ウォルボット（Harald Wallbott）
14.3,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,バランスボール上でのなぞかけ解答が認知負荷に与える影響,不安定なバランスボードやバランスボールの上で姿勢を保ちながら、記憶や計算のテスト（認知課題）を同時に行わせる「デュアルタスク（二重課題）」の実験です。姿勢を保つためだけに脳の「注意力（認知リソース）」がかなり奪われてしまうため、座っている時に比べてテストの成績が著しく落ちたり、答えるまでに時間がかかったりすることが分かっています。,バランスボールに乗りながらなぞかけを解こうとすると、脳のメモリの半分が「転ばないように筋肉を調整すること」に使われてしまいます。「2つの言葉の意味を比べる」という高度な処理をするためのメモリが足りなくなるため、簡単な問題でも全くオチが思い浮かばなくなるという脳のフリーズ現象が起きます。,姿勢制御と認知タスクの二重課題干渉（Dual-task interference）に関する研究,2002年など,マージョリー・ウーラコット（Marjorie Woollacott）とアン・シュムウェイ・クック（Anne Shumway-Cook）
14.4,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,歩行リズムとなぞかけの「掛詞」発想の連動,「座っている人」と「ルームランナーで歩いている人」に、新しいアイデアを出す創造力テスト（拡散的思考テスト）を行わせたスタンフォード大学の有名な実験です。歩いている人は、座っている人に比べて創造的なアイデアの産出量が平均60%も増加しました。一定のリズムで歩くという自動的な運動が、脳の「デフォルトモードネットワーク（DMN：ぼんやりしている時に活発になるアイデア生成の回路）」を強く活性化させるためです。,机に向かってウンウン唸っても、なぞかけは出てきません。行き詰まったら、外に出て一定のテンポで散歩をしてみてください。「イチ、ニ、イチ、ニ」という歩行のリズムに身体を任せていると、脳の警戒が解けてDMNがオンになり、全く関係ない景色と言葉が突然結びつく「ひらめきのゴールデンタイム」が訪れます。,歩行が創造的思考に与えるポジティブな影響についての研究（Give your ideas some legs）,2014年,マリリー・オペッツォ（Marily Oppezzo）とダニエル・シュワルツ（Daniel Schwartz）
14.5,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,利き手・非利き手での解答書き出しが脳の活性化領域に与える違い,人に文章を考えさせながら、それを「利き手」で書かせる場合と「非利き手（普段使わない手）」で書かせる場合を比較した認知心理学の実験です。非利き手を使うと、「文字をどう書くか（運動の実行）」に脳のワーキングメモリが極端に消費されてしまうため、文章のアイデアそのものの質が劇的に低下し、言葉が出てこなくなることが確認されています。,もしあなたが右利きで、左手でペンを持ってなぞかけを作ろうとしたら、おそらく一つも作れません。「この漢字はどう書くんだっけ？」「手が震える」という運動のコントロールに脳がパニックを起こし、同音異義語を探す余裕など完全に消え去ってしまうからです。道具を「無意識に」使える状態（自動化）でなければ、高度な思考はできないということです。,文章作成（テキスト産出）におけるワーキングメモリの制約と運動実行の干渉に関する研究,2001年など,ロナルド・ケロッグ（Ronald Kellogg）らの研究グループ
14.6,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,認知負荷と感情変化の統合モデル：ひらめき時の重心動揺の予測,マイケル・ライリーらの研究では、暗算など脳に強い認知的負荷がかかると、人は無意識に姿勢制御を硬直化させることが示されています。一方でジョン・スティンズらの研究では、感情的な覚醒が姿勢の変動（接近・回避・フリーズ等）をもたらすことが分かっています。,これら二つの知見を統合すると、なぞかけを解く際の身体の変化を強く推測できます。「〇〇とかけて…」と悩む認知負荷の高い状態では、無意識に息を詰め全身のバランスを硬直させています。しかし、見事なオチをひらめき「わかった！」と脳に快感が走った瞬間、交感神経の緊張が緩和し、足裏の重心がわずかにフワッと移動する（姿勢のリリースが起きる）と考えられます。ひらめきの「アハ体験」は、姿勢の硬直と緩和という物理的な変化を伴う可能性が高いのです。,認知的負荷および感情的覚醒が姿勢制御（重心動揺）に与える影響のフォースプレート研究,1999年（認知負荷の研究）、2011年（感情と姿勢制御の研究）,マイケル・ライリー（Michael Riley）ら ／ ジョン・スティンズ（John Stins）ら
14.7,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,仰向け姿勢でのなぞかけ思考における解決速度の向上と神経化学的変化,被験者を「立ったまま」と「ベッドに仰向けに寝たまま」の2グループに分け、文字の並び替えパズル（アナグラム問題）を解かせる実験を行いました。結果は、「仰向けに寝た状態」の方が、洞察問題を解くスピードが圧倒的に速かったのです。これは、仰向けになることで重力に逆らう筋肉（抗重力筋）が完全にオフになり、脳内のノルアドレナリン（緊張・警戒のホルモン）の分泌が低下することで、脳がリラックスし、幅広いアイデアを結びつけやすくなるためと考えられています。,なぞかけは、論理的なパズルというより、遠く離れた言葉同士を結びつける「連想ゲーム」です。立ったり座ったりして「さあ考えるぞ！」と身構えるよりも、ソファに仰向けにゴロンと寝転がった方が、過度な覚醒や注意の狭窄が防がれ、思いもよらない「上手い掛詞」がフワフワと降りてきやすくなります。,姿勢（仰向けと立位）が洞察問題（アナグラム）の解決速度に与える影響についての研究（Thinking on your back）,2005年,ダレン・リプニツキ（Darren Lipnicki）とドン・バーン（Don Byrne）
14.8,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,貧乏ゆすりのリズムと謎解きの焦燥感（交感神経活動）の相関,人が難しい課題に行き詰まった時や退屈な時に出る「貧乏ゆすり」などの無意識の動き（代替行動）を測定した研究です。貧乏ゆすりは単なる行儀の悪さではなく、脳が「ストレスでパンクしそう（覚醒しすぎ）」または「集中力が切れそう（覚醒が低すぎ）」な時に、体をリズミカルに動かすことで、脳の覚醒レベルを最適な状態に保とうとする神経系の安全装置（自己調整メカニズム）であることが分かっています。,「あと少しで上手いオチが繋がりそうなのに、言葉が出てこない！」という時、脳には強いストレス（焦燥感）がかかります。この時、貧乏ゆすりをすることで、脳はオーバーヒートを防ぎ、なぞかけに対する集中力をギリギリのところで維持しています。なぞかけ中の貧乏ゆすりは、脳が必死に答えを探している頑張りのサインなのです。,認知的負荷・退屈時における代替行動（微細不随意運動）による覚醒水準調整の研究,2013年など,J.S.A. カリエール（J.S.A. Carriere）、J.A. チェイニー（J.A. Cheyne）らの研究グループ
14.9,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,逆転のポーズ直後の自律神経反射となぞかけ解答能力,ヨガの逆立ち（シルシャーサナ）や、宇宙医学で使われる「頭部下垂位（HDT）」を用いた生理学実験です。頭を下にすると、首の血管にあるセンサー（頸動脈洞などの圧受容器）が血圧の変動を瞬時に検知します。人間の脳には血流量を一定に保つ「脳血流自動調節能」があるため、血液が物理的にただ流れ込むのではなく、自律神経系に対して強力な反射的介入が行われます。この自律神経の強制的なリセットにより、起き上がった直後に一時的に意識が覚醒し、気分がリフレッシュする効果が確認されています。,ずっと座ってなぞかけを考えていて「頭が回らなくなったな」と感じたら、少しだけ頭を下げて（ヨガのダウンドッグや前屈など）みてください。この姿勢による血圧変動を利用して自律神経系を反射的にリセットさせることで、淀んでいた思考のループが断ち切られ、覚醒状態が切り替わることで、全く新しい視点から「その心は！」とひらめくきっかけになります。,頭部下垂位（HDT：Head-Down Tilt）および逆転のポーズにおける脳循環と自律神経の生理学的変化に関する研究,2004年（ヨガの血流研究）や1990年代〜（宇宙医学のHDT研究）,リナド・ミンヴァレーエフ（Rinad Minvaleev）ら（ヨガの生理学）、および航空宇宙医学の研究グループ
14.1,第3部：環境・身体・コミュニケーション（外部との相互作用）,第14章：姿勢・重心・身体バランスへのアプローチ,両腕の交差（腕組み）がなぞかけ解答の忍耐力とパフォーマンスに与える影響,「身体化された認知（体の動きが思考を作る）」の有名な実験です。被験者を「腕組みをして問題を解くグループ」と「手を太ももに置いて解くグループ」に分けました。すると、腕組みをしたグループは、ひらめきを要する難しい洞察問題（アナグラムなど）に対して諦めずに粘り強く取り組む（忍耐力が上がる）傾向が強くなり、結果として正答率（パフォーマンス）が有意に向上することが報告されています。,腕組みは、脳に対して「困難に立ち向かうぞ」という忍耐力や不屈の精神を誘発させるポーズです。なぞかけは、最初のアプローチが通用せず、意味のネットワークを粘り強く探索し続けなければならない難しい言葉のパズルです。簡単に諦めてしまいそうな時は、あえて腕組みをしてウンウン唸ってみてください。身体から送られる「粘り強さ」のサインが脳に働きかけ、結果的に見事な掛詞をひらめくまで思考を継続する強力なサポートとなってくれます。,身体的姿勢（腕組み）が課題への固執性とパフォーマンスに与える影響についての研究（The effect of arm crossing on persistence and performance）,2008年,ロン・フリードマン（Ron Friedman）とアンドリュー・エリオット（Andrew Elliot）
15.1,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,スベった時の「共感性羞恥」による聴衆の自律神経の乱れ（心拍数の一過性上昇）,他人が大勢の前で大失敗している（音痴な歌を歌う、転ぶなど）映像を見せ、見ている人の脳活動や心拍数、発汗を測定した実験です。自分は安全な場所にいるにもかかわらず、脳の「痛み」を感じるエリア（前帯状皮質や島皮質）が激しく活動し、映像の中の人物と同じように冷や汗をかき、心拍数が跳ね上がるという「痛みの共有現象（共感性羞恥）」が起こることが確認されました。,「整いました！」と自信満々に言った出題者のオチが、まったく意味不明で会場が静まり返った時。聞いている側は「自分はスベっていない」のにもかかわらず、出題者の社会的ピンチを脳が自分事として察知し、無意識に心拍数が上がり、変な汗をかいてしまいます。スベったなぞかけは、空間にいる全員の自律神経を強制的に乱すほどの破壊力を持っているのです。,他者の社会的失敗を観察した際の共感的羞恥（Fremdschämen）に関するfMRI研究（Your flaws are my pain）,2011年,ゼーレン・クラッハ（Sören Krach）、フリーダー・パウルス（Frieder Paulus）らの研究グループ
15.2,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,「お約束」のオチがもたらす予測報酬誤差のゼロ化と安心感,脳の快楽物質「ドーパミン」がいつ出るかを調べた有名な実験です。ドーパミンはご褒美をもらった時だけでなく、「この後、ご褒美が来るぞ」と予測した時にも出ます。予測より良い結果（予測報酬誤差がプラス）だとドーパミンは爆発的に増え（大爆笑）ますが、逆に完全に予測通りの結果（お約束）だった場合、ドーパミンの追加の爆発は起きず、ベースラインの活動が静かに維持されることが分かっています。,誰でも結末が読める「お約束のなぞかけ」を聞いた時、私たちは腹を抱えて笑うわけではありません。しかし、脳内では「ほら、やっぱりそのオチだ！」と予測がピタリと当たる（予測誤差がゼロになる）ことで、「世界が自分の予測（内部モデル）通りである」という認知的な確認作業が行われます。この予定調和のオチは、脳にとって「世界は予測可能で安全だ」と再確認するための、心地よい安心感をもたらしてくれるのです。,脳内報酬系における予測報酬誤差（Reward Prediction Error）とドーパミン神経細胞の活動モデル,1997年（基礎モデルの発表）,ウォルフラム・シュルツ（Wolfram Schultz）ら
15.3,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,複数人での「なぞかけ数珠つなぎ」における参加者の脳波（ガンマ波）の同期現象,複数の人が同時に脳波計をつけ（ハイパースキャンニング）、会話をしたり協力してリズムを合わせるゲームをしたりする時の脳波を測定した実験です。互いの息がピタリと合ってスムーズなコミュニケーションが取れている時、別々の人間であるはずの参加者同士の脳波（特に高度な認知活動を示すガンマ波など）が、まるでBluetoothで繋がったかのように同じ波形で同期（シンクロ）する現象が確認されました。,数人でテンポ良く「なぞかけ」を掛け合っている時、参加者の脳内では文字通り「脳波のシンクロ」が起きています。相手のお題を聞き、瞬時に考え、オチを返す。このリズミカルなラリーが続いている時、参加者たちは単なる言葉遊びを超えて、脳のネットワークレベルで深く繋がる「言葉のセッション」を楽しんでいる状態と言えます。,社会的相互作用（コミュニケーション）中の脳波ハイパースキャンニング（Hyper-scanning）による脳間同期の研究,2010年,ギヨーム・デュマ（Guillaume Dumas）らの研究グループ
15.4,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,AIが作ったなぞかけと人間が作ったなぞかけを区別する際の生体反応,被験者にゲームやクイズを行わせ、相手が「人間」だと伝えた場合と「コンピュータ（AI）」だと伝えた場合で脳の反応を比較する実験です。相手が「人間」だと思っている時だけ、脳は「相手の意図や心を読もうとするエリア（内側前頭前野）」を活発に働かせ、結果が出た時の報酬系の喜びも大きくなります。相手が「AI」だと知っていると、この「心を読むエリア」は沈黙したままであることが分かっています（意図の姿勢）。,AIが作った完璧ななぞかけと、人間が一生懸命ひねり出したなぞかけ。オチの言葉が全く同じだったとしても、「これは人間が考えた」と知っている時だけ、私たちは無意識に「どうやってこれを思いついたんだろう？」「ドヤ顔で言ってるな」と作者の心（意図）を想像し、より強い面白さや愛嬌を感じます。私たちがなぞかけで楽しんでいるのは、言葉の構造そのものよりも「人間臭さ」なのです。,人間とコンピュータ（AI）との相互作用における「意図の姿勢（Intentional Stance）」と内側前頭前野の活動に関するfMRI研究,2002年（Gallagher）、2008年（Krach）,ヘレン・ギャラガー（Helen Gallagher）とクリス・フリス（Chris Frith）ら ／ ゼーレン・クラッハ（Sören Krach）ら
15.5,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,嫉妬の生理学：他人の見事ななぞかけに感心しつつ悔しさを感じる際の脳の葛藤,被験者に「自分よりも優れた人物（学歴が高く、お金持ちでモテるなど）」のプロフィールを読ませ、嫉妬を感じている時の脳活動をfMRIでスキャンした有名な研究です。人が「羨ましい、悔しい（嫉妬）」と感じている時、脳内で活発になるのは「身体的な痛み」を感じるのと同じエリア（前帯状皮質）でした。強烈な感心と嫉妬は、脳にとって物理的に「痛い」ことなのです。,他の人があまりにも見事ななぞかけを披露した時、「すごい！面白い！」という快感（報酬系）が作動する一方で、「どうして自分はこれを思いつけなかったんだ」という激しい悔しさが脳の「痛みセンター」を同時に刺激します。大喜利やなぞかけの達人同士が抱く「上手い！（でも悔しい！）」という複雑な感情は、快楽と痛みが脳内で同時にスパークしている極めて高度な感情処理の結果なのです。,嫉妬（Envy）と他人の不幸を喜ぶ感情（Schadenfreude）の神経基盤に関するfMRI研究（When Your Gain Is My Pain and Your Pain Is My Gain）,2009年,高橋英彦（当時・放射線医学総合研究所／京都大学）らの研究グループ
15.6,第3部：環境・身体・コミュニケーション（外部との相互作用）,第15章：高次感情・社会生理学・生体同期へのアプローチ,嫉妬の生理学：他人の見事ななぞかけに感心しつつも悔しさを感じる際の脳の葛藤,被験者に「自分より優れている人（羨ましい人）」のプロフィールを読ませ、脳活動をfMRIで観察した有名な実験です。人が強烈な「嫉妬や悔しさ」を感じている時、脳内で活発になるのは、転んで怪我をした時などに「身体的な痛み」を感じるのと同じエリア（前帯状皮質）でした。強烈な感心と嫉妬は、脳にとって物理的に「痛い」ことなのです。,ライバルがあまりにも見事ななぞかけを披露した時、「すごい！面白い！」という快感（報酬系）が作動する一方で、「どうして自分はこれを思いつけなかったんだ！」という激しい悔しさが脳の「痛みセンター」を同時に刺激します。大喜利の達人たちが抱く「上手い！（でも悔しい！）」という複雑な感情は、快楽と痛みが脳内で同時にスパークしている、非常に高度な人間らしい感情処理の結果なのです。,嫉妬（Envy）と他人の不幸を喜ぶ感情（Schadenfreude）の神経基盤に関するfMRI研究（When Your Gain Is My Pain and Your Pain Is My Gain）,2009年,高橋英彦（当時・放射線医学総合研究所／京都大学）らの研究グループ
